player_id,display_name,PC1,PC2,PC3,PC4,PC5,PC6
reedwi01,Willis Reed,0.26074017595126714,-0.052790378224424825,0.18744933876137243,0.055376215692679885,-0.050826279049686056,-0.11703424196530164
richmmi01,Mitch Richmond,2.198419120672108,0.4075290980759017,-0.31407862163510786,0.6378587112013486,-0.03616684993524414,0.17069513268031986
roberos01,Oscar Robertson,0.9966774414344929,0.7748298109718936,-0.5436381219793877,0.525595023116551,0.9253244489213259,0.5068140221778041
robinda01,David Robinson,6.825314872237525,-0.8153240236918285,0.7465812672416767,-0.33465153128489106,-0.18468517404696472,-0.203205459934915
rodmade01,Dennis Rodman,0.7432722556342274,-0.4444397727843666,0.370024700714512,-0.8037993521555024,1.7782262577001757,1.0325658044926946
rondora01,Rajon Rondo,1.4955432074182768,-1.1398532449439511,-1.4779249870596558,-1.044823194733636,0.4750490046304565,-0.10535348277687771
stockjo01,John Stockton,5.3897668416736,-1.0091292382769954,-0.5394237518576193,-1.55020499293539,0.9159522685094528,0.1567184473107861
stoudam01,Amar'e Stoudemire,2.7100884620521075,-0.078653450171956,0.04529576583874072,1.1074033006780462,-0.0829933315643125,0.1804110291443714
tatumja01,Jayson Tatum,4.925911667135288,-0.004155558885097661,-0.7470404953089741,0.34304428189563846,-0.5907822904990279,0.35891345426515625
thomais01,Isiah Thomas,3.229544897338485,-0.1723864927927843,-0.7069460111879644,0.2973731537009144,-1.0084334320845834,0.1905157664199604
thurmna01,Nate Thurmond,0.3951434031520005,-0.4586871084647565,0.5844025789631313,0.008619244005013743,-0.6924766079868153,0.872878404874385
unselwe01,Wes Unseld,1.793614047503532,0.48811616018624754,-0.31632929295079776,-1.40493080237529,1.537370793781062,-0.22858900010160044
wadedw01,Dwyane Wade,5.534008393363223,-2.4101970034481126,-0.4381106063250588,0.0962582411425682,-1.6232546752630985,0.47606592325942815
walkeke02,Kemba Walker,2.657040650330978,0.35505037955337165,0.5000176147258709,0.5178019537625841,-0.6526631257671678,0.03227168421421365
